   250    0.51324E+04    0.22052E+01    0.60177E+02    0.18001E+07    0.13571E+04
   251    0.51155E+04    0.22820E+01    0.61700E+02    0.17919E+07    0.13599E+04
   252    0.50982E+04    0.23609E+01    0.63212E+02    0.17837E+07    0.13631E+04
   253    0.50805E+04    0.24418E+01    0.64714E+02    0.17756E+07    0.13667E+04
   254    0.50622E+04    0.25248E+01    0.66205E+02    0.17676E+07    0.13707E+04
   255    0.50434E+04    0.26099E+01    0.67683E+02    0.17596E+07    0.13751E+04
   256    0.50241E+04    0.26972E+01    0.69152E+02    0.17516E+07    0.13798E+04
   257    0.50044E+04    0.27864E+01    0.70603E+02    0.17437E+07    0.13849E+04
   258    0.49842E+04    0.28779E+01    0.72040E+02    0.17359E+07    0.13903E+04
   259    0.49635E+04    0.29714E+01    0.73464E+02    0.17281E+07    0.13959E+04
   260    0.49424E+04    0.30670E+01    0.74875E+02    0.17204E+07    0.14018E+04
   261    0.49209E+04    0.31647E+01    0.76265E+02    0.17127E+07    0.14080E+04
   262    0.48989E+04    0.32646E+01    0.77641E+02    0.17051E+07    0.14143E+04
   263    0.48766E+04    0.33666E+01    0.79004E+02    0.16975E+07    0.14209E+04
   264    0.48538E+04    0.34707E+01    0.80347E+02    0.16900E+07    0.14276E+04
   265    0.48306E+04    0.35768E+01    0.81668E+02    0.16825E+07    0.14345E+04
   266    0.48071E+04    0.36851E+01    0.82977E+02    0.16751E+07    0.14416E+04
   267    0.47832E+04    0.37954E+01    0.84257E+02    0.16678E+07    0.14487E+04
   268    0.47589E+04    0.39078E+01    0.85525E+02    0.16605E+07    0.14560E+04
   269    0.47342E+04    0.40223E+01    0.86772E+02    0.16532E+07    0.14633E+04
   270    0.47091E+04    0.41388E+01    0.87998E+02    0.16460E+07    0.14707E+04
   271    0.46837E+04    0.42573E+01    0.89197E+02    0.16388E+07    0.14781E+04
   272    0.46580E+04    0.43779E+01    0.90375E+02    0.16317E+07    0.14855E+04
   273    0.46319E+04    0.45004E+01    0.91533E+02    0.16247E+07    0.14928E+04
   274    0.46055E+04    0.46250E+01    0.92662E+02    0.16176E+07    0.15002E+04
   275    0.45787E+04    0.47515E+01    0.93772E+02    0.16107E+07    0.15075E+04
   276    0.45517E+04    0.48800E+01    0.94854E+02    0.16037E+07    0.15147E+04
   277    0.45243E+04    0.50104E+01    0.95915E+02    0.15969E+07    0.15218E+04
   278    0.44966E+04    0.51428E+01    0.96942E+02    0.15900E+07    0.15288E+04
   279    0.44687E+04    0.52769E+01    0.97948E+02    0.15833E+07    0.15357E+04
   280    0.44405E+04    0.54130E+01    0.98934E+02    0.15765E+07    0.15424E+04
   281    0.44121E+04    0.55509E+01    0.99885E+02    0.15698E+07    0.15489E+04
   282    0.43833E+04    0.56905E+01    0.10081E+03    0.15632E+07    0.15552E+04
   283    0.43544E+04    0.58319E+01    0.10170E+03    0.15566E+07    0.15613E+04
   284    0.43251E+04    0.59751E+01    0.10257E+03    0.15500E+07    0.15671E+04
   285    0.42957E+04    0.61200E+01    0.10341E+03    0.15435E+07    0.15727E+04
   286    0.42660E+04    0.62665E+01    0.10422E+03    0.15370E+07    0.15779E+04
   287    0.42361E+04    0.64148E+01    0.10500E+03    0.15306E+07    0.15829E+04
   288    0.42061E+04    0.65646E+01    0.10575E+03    0.15242E+07    0.15875E+04
   289    0.41758E+04    0.67160E+01    0.10648E+03    0.15178E+07    0.15918E+04
   290    0.41454E+04    0.68688E+01    0.10717E+03    0.15115E+07    0.15957E+04
   291    0.41148E+04    0.70237E+01    0.10782E+03    0.15052E+07    0.15992E+04
   292    0.40840E+04    0.71793E+01    0.10845E+03    0.14990E+07    0.16023E+04
   293    0.40532E+04    0.73363E+01    0.10904E+03    0.14928E+07    0.16049E+04
   294    0.40221E+04    0.74954E+01    0.10961E+03    0.14866E+07    0.16071E+04
   295    0.39909E+04    0.76552E+01    0.11013E+03    0.14805E+07    0.16088E+04
   296    0.39596E+04    0.78164E+01    0.11063E+03    0.14744E+07    0.16100E+04
   297    0.39281E+04    0.79783E+01    0.11110E+03    0.14684E+07    0.16107E+04
   298    0.38965E+04    0.81424E+01    0.11153E+03    0.14624E+07    0.16108E+04
   299    0.38649E+04    0.83071E+01    0.11192E+03    0.14564E+07    0.16104E+04
   300    0.38331E+04    0.84725E+01    0.11228E+03    0.14505E+07    0.16094E+04
   301    0.38013E+04    0.86393E+01    0.11261E+03    0.14446E+07    0.16077E+04
   302    0.37694E+04    0.88069E+01    0.11290E+03    0.14387E+07    0.16055E+04
   303    0.37375E+04    0.89758E+01    0.11316E+03    0.14329E+07    0.16027E+04
   304    0.37055E+04    0.91455E+01    0.11339E+03    0.14271E+07    0.15994E+04
   305    0.36735E+04    0.93158E+01    0.11358E+03    0.14213E+07    0.15955E+04
   306    0.36414E+04    0.94869E+01    0.11373E+03    0.14156E+07    0.15911E+04
   307    0.36093E+04    0.96587E+01    0.11385E+03    0.14099E+07    0.15861E+04
   308    0.35772E+04    0.98319E+01    0.11394E+03    0.14042E+07    0.15807E+04
   309    0.35452E+04    0.10005E+02    0.11399E+03    0.13986E+07    0.15748E+04
   310    0.35131E+04    0.10178E+02    0.11400E+03    0.13930E+07    0.15684E+04
   311    0.34811E+04    0.10353E+02    0.11398E+03    0.13874E+07    0.15616E+04
   312    0.34491E+04    0.10528E+02    0.11393E+03    0.13819E+07    0.15543E+04
   313    0.34171E+04    0.10703E+02    0.11383E+03    0.13764E+07    0.15466E+04
   314    0.33852E+04    0.10879E+02    0.11371E+03    0.13709E+07    0.15386E+04
   315    0.33533E+04    0.11054E+02    0.11354E+03    0.13655E+07    0.15301E+04
   316    0.33215E+04    0.11230E+02    0.11334E+03    0.13601E+07    0.15213E+04
   317    0.32898E+04    0.11406E+02    0.11310E+03    0.13547E+07    0.15121E+04
   318    0.32582E+04    0.11582E+02    0.11283E+03    0.13494E+07    0.15026E+04
   319    0.32267E+04    0.11759E+02    0.11253E+03    0.13441E+07    0.14928E+04
   320    0.31952E+04    0.11935E+02    0.11219E+03    0.13388E+07    0.14827E+04
   321    0.31639E+04    0.12111E+02    0.11181E+03    0.13336E+07    0.14723E+04
   322    0.31327E+04    0.12286E+02    0.11140E+03    0.13284E+07    0.14616E+04
